observation_id,data_policy_licence,date_time,date_time_meaning,observation_duration,longitude,latitude,report_type,height_above_surface,observed_variable,units,observation_value,value_significance,platform_type,station_type,primary_station_id,station_name,quality_flag,source_id
USC00088082-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-80.483,27.817,CLIMAT,2.0,air_temperature,K,293.81,Maximum value over indicated period,,Land station,USC00088082,FL SEBASTIAN,Passed,162
USC00088082-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-80.483,27.817,CLIMAT,2.0,air_temperature,K,288.2,Minimum value over indicated period,,Land station,USC00088082,FL SEBASTIAN,Passed,162
USC00088737-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-81.65,30.067,CLIMAT,2.0,air_temperature,K,292.89,Minimum value over indicated period,,Land station,USC00088737,FL SWITZERLAND,Passed,162
USC00088737-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-81.65,30.067,CLIMAT,2.0,air_temperature,K,293.88,Minimum value over indicated period,,Land station,USC00088737,FL SWITZERLAND,Passed,162
USC00088754-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,290.92,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,279.63,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,290.69,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,278.89,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,295.86,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,283.78,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,298.27,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,285.83,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,305.25,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,292.34,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,305.59,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,294.32,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,304.98,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,295.87,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,303.97,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,295.69,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,301.73,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,292.9,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,297.95,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,289.93,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,294.81,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,285.36,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,288.5,Maximum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088754-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-84.283,30.433,CLIMAT,2.0,air_temperature,K,279.77,Minimum value over indicated period,,Land station,USC00088754,FL TALLAHASSEE,Passed,162
USC00088786-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,294.16,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,285.21,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,294.07,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,284.0,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,297.46,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,287.47,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,298.12,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,288.45,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,303.73,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,293.37,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,304.72,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,294.56,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,303.65,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,295.69,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,305.11,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,297.09,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,303.88,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,294.84,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,300.93,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,292.3,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,297.33,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,287.98,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,294.17,Maximum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088786-1-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-82.45,27.95,CLIMAT,2.0,air_temperature,K,284.46,Minimum value over indicated period,,Land station,USC00088786,FL TAMPA,Passed,161
USC00088824-2-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,294.85,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,284.62,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,295.67,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,283.05,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,298.63,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,286.2,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,299.11,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,287.5,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,303.05,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,292.02,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,303.47,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,295.7,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,305.28,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,296.89,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,303.15,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,294.67,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-10-85-0,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,300.48,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-10-85-1,Open,1899-10-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,291.31,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,296.31,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-11-85-1,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,286.02,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-12-85-0,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,293.26,Maximum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00088824-2-1899-12-85-1,Open,1899-12-01 00:00:00+00:00,beginning,monthly,-82.754,28.152,CLIMAT,2.0,air_temperature,K,283.66,Minimum value over indicated period,,Land station,USC00088824,FL TARPON SPGS SEWAGE PL HCN,Passed,162
USC00089417-1-1899-01-85-0,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,290.2,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-01-85-1,Open,1899-01-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,278.56,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-02-85-0,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,290.59,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-02-85-1,Open,1899-02-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,277.54,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-03-85-0,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,296.58,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-03-85-1,Open,1899-03-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,282.76,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-04-85-0,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,299.63,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-04-85-1,Open,1899-04-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,285.26,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-05-85-0,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,307.42,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-05-85-1,Open,1899-05-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,291.45,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-06-85-0,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,307.79,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-06-85-1,Open,1899-06-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,293.51,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-07-85-0,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,307.7,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-07-85-1,Open,1899-07-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,294.64,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-08-85-0,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,306.16,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-08-85-1,Open,1899-08-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,295.33,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-09-85-0,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,303.55,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-09-85-1,Open,1899-09-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,289.91,Minimum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
USC00089417-1-1899-11-85-0,Open,1899-11-01 00:00:00+00:00,beginning,monthly,-85.583,30.633,CLIMAT,2.0,air_temperature,K,295.25,Maximum value over indicated period,,Land station,USC00089417,FL WAUSAU,Passed,162
